method,target_label,k,theta,input_idx,input_row_index,input_id,parent_smiles,parent_label,p_before,before_teacher_label,recourse_smiles,fragment_rank,fragment_smiles,candidate_rank,candidate_index,candidate_label,p_after,after_teacher_label,cf_drop,cf_flip,cost,proxy_edit,valid_recourse,covered,coverage_theta,coverage_unconstrained_flip,reason
ours_selected_subgraph,1,10,0.05,824,26489,26489,Cc1cc(S(=O)(=O)Nc2n[nH]c(Nc3ccccc3)n2)c(S)cc1Cl,1,0.89,1,Nc1n[nH]c(Nc2ccccc2)n1.O.O.S,6,Cc1cc(S)ccc1Cl,,,,0.0033333333333333335,0,0.8866666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,825,26501,26501,Cc1cc(S(=O)(=O)Nc2nc(N)nc(N(C)C)n2)c(S)cc1Cl,1,0.8933333333333333,1,CN(C)c1nc(N)nc(N)n1.O.O.S,6,Cc1cc(S)ccc1Cl,,,,0.0,0,0.8933333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,826,26505,26505,CC1=NN(c2nc(N)nc(NS(=O)(=O)c3cc(C)c(Cl)cc3S)n2)C(C)(C)C1,1,0.8433333333333334,1,CC1=NN(c2nc(N)nc(N)n2)C(C)(C)C1.O.O.S,6,Cc1cc(S)ccc1Cl,,,,0.0033333333333333335,0,0.8400000000000001,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,827,26506,26506,Cc1cc(S(=O)(=O)Nc2nc(N)nc(N3N=CCC3C)n2)c(S)cc1Cl,1,0.8433333333333334,1,CC1CC=NN1c1nc(N)nc(N)n1.O.O.S,6,Cc1cc(S)ccc1Cl,,,,0.016666666666666666,0,0.8266666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,828,26532,26532,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)CC4)OC(C)C(C)C3O,1,0.6566666666666666,1,CC(O)C(C)CO.CCC(C)(C)O.CCCC:C:C(=O):O,2,c1ccccc1,,,,0.006666666666666667,0,0.6499999999999999,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,829,26558,26558,CCC1(c2ccccc2)Sc2ccccc2-n2cccc2C1=O,1,0.78,1,O=Cc1cccn1-c1ccccc1S.c1ccccc1,3,CCC,,,,0.12333333333333334,0,0.6566666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,830,26608,26608,CC(=O)OC1C2C(=C(C)C(=O)OC2c2ccoc2)C2(C)C3CCC(C)(C(=O)O3)C12,1,0.016666666666666666,0,CC(=O)OC(CC(OC=O)c1ccoc1)C1C(C)C2CCC1(C)C(=O)O2,10,C=CC,,,,0.01,0,0.006666666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,831,26667,26667,CC(=O)O.COc1cc(C)cc2c(-c3c(O)cc(O)c4c3CC(C)NC4C)cc(-c3cc(-c4c(O)cc(O)c5c4CC(C)NC5C)c4cc(C)cc(OC)c4c3O)c(O)c12,1,0.8666666666666667,1,CC(=O)O.CO.COc1cc(C)cc2c(-c3c(O)cc(O)c4c3CC(C)NC4C)cc(C(:CO):C:Cc3c(O)cc(O)c4c3CC(C)NC4C)c(O)c12,1,Cc1ccccc1,,,,0.42333333333333334,0,0.44333333333333336,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,832,26670,26670,Cc1nc(SCC(=O)Nc2ccccc2)c2sc(=S)n(-c3ccccc3)c2n1,1,0.0,0,Cc1nc(SCC(N)=O)c2sc(=S)n(-c3ccccc3)c2n1,2,c1ccccc1,,,,0.0033333333333333335,0,-0.0033333333333333335,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,833,26690,26690,CC1(C)CC(=O)c2c(nc(SSc3nc4c(c(-c5ccc(Br)cc5)c3C#N)C(=O)CC(C)(C)C4)c(C#N)c2-c2ccc(Br)cc2)C1,1,0.62,1,Br.CC1(C)CC(=O)C=C(N:C(:CC#N)SSc2nc3c(c(-c4ccc(Br)cc4)c2C#N)C(=O)CC(C)(C)C3)C1,1,Cc1ccccc1,,,,0.44666666666666666,0,0.17333333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,834,26694,26694,COC(=O)C1Cc2cc(O)c(O)cc2C2(CCN(C)CC2)O1.Cc1ccc(S(=O)(=O)O)cc1,1,0.6266666666666667,1,COC(=O)C(C)OC1CCN(C)CC1.Cc1ccc(S(=O)(=O)O)cc1.O.O,2,c1ccccc1,,,,0.056666666666666664,0,0.5700000000000001,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,835,26727,26727,O=C(Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4O)cc3S(=O)(=O)O)cc2)cc1)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O.[NaH],1,0.8933333333333333,1,NC(=O)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O.O=C(Nc1ccc([SH](=O)=O)cc1)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O.[NaH],2,c1ccccc1,,,,0.7766666666666666,1,0.1166666666666667,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,836,26728,26728,O=C(Nc1ccc(C=Cc2ccc(NC(=O)c3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4O)cc3)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1.[NaH],1,0.7933333333333333,1,C:C:C(:C:CS(=O)(=O)O)NC(=O)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1.O=C(Nc1cccc(S(=O)(=O)O)c1)c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1.[NaH],10,C=CC,,,,0.5333333333333333,1,0.26,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,837,26737,26737,O=C1C=C2C(=NC34CCCCC3C(c3ccccc3)C3=C(c5ccccc5CC3)N24)c2ccccc21,1,0.6866666666666666,1,NC12CCCCC1C(c1ccccc1)C1=C(N2)c2ccccc2CC1.O=Cc1ccccc1,10,C=CC,,,,0.03333333333333333,0,0.6533333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,838,26786,26786,Cn1cc(NC(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4ccc(P(=O)(O)O)c5cc(P(=O)(O)O)ccc45)n(C)c3)n(C)c2)cc1C(=O)Nc1cc(C(=O)Nc2ccc(P(=O)(O)O)c3cc(P(=O)(O)O)ccc23)n(C)c1.[NaH],1,0.9533140271398857,1,C:C:C(:C)P(=O)(O)O.Cn1cc(NC(=O)c2cc(NC(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5ccc(P(=O)(O)O)c6cc(P(=O)(O)O)ccc56)n(C)c4)n(C)c3)cn2C)cc1C(N)=O.O=[PH](O)O.[NaH],2,c1ccccc1,,,,0.7965603673592276,1,0.15675365978065803,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,839,26796,26796,CC(C)CCCC(C)C1CCC2C3CCC4CC(CCC=C(c5cc(F)c(O)c(C(=O)O)c5)c5cc(F)c(O)c(C(=O)O)c5)CCC4(C)C3CCC12C.N,1,0.7833333333333333,1,C:C(F):C(O):C(:C)C(=O)O.CCC1CCC2(C)C(CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.N.O=C(O)c1cccc(F)c1O,10,C=CC,,,,0.36,0,0.42333333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,840,26817,26817,C[N+](C)(C)C.O=C(Nc1ccc(C=Cc2ccc(NC(=O)c3cc(S(=O)(O)=[OH+])ccc3O)cc2S(=O)(O)=[OH+])c(S(=O)(O)=[OH+])c1)c1cc(S(=O)(O)=[OH+])ccc1O,1,0.48333333333333334,0,C[N+](C)(C)C.NC(=O)c1cc(S(=O)(O)=[OH+])ccc1O.O.O.O=C(Nc1cccc(S(=O)(O)=[OH+])c1)c1cc(S(=O)(O)=[OH+])ccc1O.[OH+],5,C=Cc1ccccc1S,,,,0.22666666666666666,0,0.2566666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,841,26818,26818,CCC[N+](CCC)(CCC)CCC.O=S(O)(=[OH+])c1cc(N=Nc2cc(S(=O)(O)=[OH+])c3cccnc3c2O)ccc1C=Cc1ccc(N=Nc2cc(S(=O)(O)=[OH+])c3cccnc3c2O)cc1S(=O)(O)=[OH+],1,0.9133333333333333,1,CCC[N+](CCC)(CCC)CCC.N=Nc1cc(S(=O)(O)=[OH+])c2cccnc2c1O.O.O.O=S(O)(=[OH+])c1cccc(N=Nc2cc(S(=O)(O)=[OH+])c3cccnc3c2O)c1.[OH+],5,C=Cc1ccccc1S,,,,0.4266666666666667,0,0.48666666666666664,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,842,26828,26828,CCCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1F,1,0.936433811608301,1,CCCCCCCCCCCCCC(=O)OCC(O)C(C)F,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.03666666666666667,0,0.8997671449416343,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,843,26829,26829,CCCCCCCCCCCCC(F)C(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],1,0.9933333333333333,1,CC1CNC(=O)NC1=O.CCCCCCCCCCCCC(F)C(=O)OC.[N+]=[N-],9,NC1CCOC1,,,,0.03,0,0.9633333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,844,26861,26861,Nc1ccc(C=Cc2ccc(N=Nc3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1.[NaH],1,0.9333333333333333,1,N=Nc1cc(S(=O)(=O)O)c2cccnc2c1O.Nc1cccc(S(=O)(=O)O)c1.O.O.O.[NaH],5,C=Cc1ccccc1S,,,,0.36333333333333334,0,0.5700000000000001,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,845,26900,26900,CCOC(=O)C(C(=O)c1ccccc1C(=O)OC)=P(c1ccccc1)(c1ccccc1)c1ccccc1,1,0.6366666666666667,1,CCO.COC(=O)c1ccccc1.O.O.c1ccc(P(c2ccccc2)c2ccccc2)cc1,3,CCC,,,,0.0033333333333333335,0,0.6333333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,846,26901,26901,COC=C1C(=O)OC(C)(C)OC1=O,1,0.6266666666666667,1,CC(C)(O)O.COC.O.O,3,CCC,,,,0.0,0,0.6266666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,847,26905,26905,[N-]=[N+]=CC(=O)CCC(=O)N(c1ccccc1)c1ccccc1,1,0.6133333333333333,1,CC(=O)N(c1ccccc1)c1ccccc1.O.[N+]=[N-],3,CCC,,,,0.016666666666666666,0,0.5966666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,848,26920,26920,CC1(CCC2C=CCC2)CCCNC1=S,1,0.6133333333333333,1,CC1C=CCC1.CCCNC=S,3,CCC,,,,0.01,0,0.6033333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,849,26934,26934,Cc1cn(C2CC(F)C(COC(=O)CCCCCCCCCCCBr)O2)c(=O)[nH]c1=O,1,0.8567820857869202,1,CC1CNC(=O)NC1=O.F.O=C(CCCCCCCCCCCBr)OCCO,3,CCC,,,,0.023333333333333334,0,0.8334487524535868,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,850,26935,26935,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCCCCCCCCCc3ccccc3)O2)c(=O)[nH]c1=O,1,0.99,1,CC(N=[N+]=[N-])C(O)COC(=O)CCCCCCCCCCCc1ccccc1,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.03,0,0.96,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,851,26936,26936,CCCCCCCCCCCCC(Br)C(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],1,0.9633333333333334,1,CCCCCCCCCCCCC(Br)C(=O)OCC(O)C(C)N=[N+]=[N-],4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.03,0,0.9333333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,852,26976,26976,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCC(=O)C(C)(C)C)OCC(=O)C(C)(C)C)O2)c(=O)[nH]c1=O,1,0.9833333333333333,1,CC(N=[N+]=[N-])C(O)COP(=O)(OCC(=O)C(C)(C)C)OCC(=O)C(C)(C)C,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.023333333333333334,0,0.96,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,853,26977,26977,CC(=O)COP(=O)(OCC(C)=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],1,0.9733333333333334,1,CC(=O)COP(=O)(OCC(C)=O)OCC(O)C(C)N=[N+]=[N-],4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.016666666666666666,0,0.9566666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,854,26978,26978,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCC(=O)c3ccccc3)OCC(=O)c3ccccc3)O2)c(=O)[nH]c1=O,1,0.9966666666666667,1,CC(N=[N+]=[N-])C(O)COP(=O)(OCC(=O)c1ccccc1)OCC(=O)c1ccccc1,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.016666666666666666,0,0.98,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,855,26979,26979,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCC(=O)c3ccco3)OCC(=O)c3ccco3)O2)c(=O)[nH]c1=O,1,0.99,1,CC(N=[N+]=[N-])C(O)COP(=O)(OCC(=O)c1ccco1)OCC(=O)c1ccco1,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.023333333333333334,0,0.9666666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,856,26980,26980,CCCCCCC(=O)COP(=O)(OCC(=O)CCCCCC)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],1,0.9733333333333334,1,CCCCCCC(=O)COP(=O)(OCC(=O)CCCCCC)OCC(O)C(C)N=[N+]=[N-],4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.029883977788586254,0,0.9434493555447472,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,857,27003,27003,C=CCc1ccccc1C1CC2(C(=O)OC)OC1C(C(=O)OC)=C2C(=O)OC,1,0.6633333333333333,1,C=CCc1ccccc1.COC(=O)CC(C)C(=O)OC.COC=O,8,CC(C)O,,,,0.01,0,0.6533333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,858,27025,27025,Cc1cn(C2CC(F)C(COC(=O)CCCCCCCCCCCN=[N+]=[N-])O2)c(=O)[nH]c1=O,1,0.6465529750324255,1,CC(F)C(O)COC(=O)CCCCCCCCCCCN=[N+]=[N-],4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.03,0,0.6165529750324255,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,859,27026,27026,COCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1F,1,0.9266097782174951,1,COCCCCCCCCCCCC(=O)OCC(O)C(C)F,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.02666666666666667,0,0.8999431115508285,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,860,27027,27027,CCSCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1F,1,0.9665529750324253,1,CCSCCCCCCCCCCC(=O)O.CCn1cc(C)c(=O)[nH]c1=O.F,8,CC(C)O,,,,0.15988630836575873,0,0.8066666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,861,27028,27028,O=C(O)CCCCCCCCCCCI,1,0.6666666666666666,1,CCCCCCCCCI.O.O,3,CCC,,,,0.13333333333333333,0,0.5333333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,862,27049,27049,CCN(CCO)C(=O)C1(c2ccccc2)CCCCC1,1,0.59,1,CCCCC.CCN(C=O)CCO,1,Cc1ccccc1,,,,0.0033333333333333335,0,0.5866666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,863,27120,27120,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)C(=O)N(c2ccccc2)C1c1ccccc1,1,0.6266666666666667,1,Cc1ccc([N+](=O)[O-])cc1.O.O.c1ccc(CNc2ccccc2)cc1,3,CCC,,,,0.01,0,0.6166666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,864,27128,27128,Nc1ccc(C=Cc2ccc(NC(=O)c3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1.[NaH],1,0.94,1,NC(=O)c1cc(S(=O)(=O)O)c2cccnc2c1O.Nc1cccc(S(=O)(=O)O)c1.O.O.O.[NaH],5,C=Cc1ccccc1S,,,,0.23333333333333334,0,0.7066666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,865,27271,27271,C1CCCN(NC2=NCCO2)CC1,1,0.6233333333333333,1,CCN(C)NC1=NCCO1,3,CCC,,,,0.006666666666666667,0,0.6166666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,866,27319,27319,N=C(N)NCCN1CC2CCC(CC2)C1.O=S(=O)(O)O,1,0.0,0,CCC(C)CNCCNC(=N)N.O=S(=O)(O)O,3,CCC,,,,0.0,0,0.0,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,867,27338,27338,CCSCCCCCCCCCCCC(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1F,1,0.9665529750324253,1,CCSCCCCCCCCCCCC(=O)O.CCn1cc(C)c(=O)[nH]c1=O.F,8,CC(C)O,,,,0.15988630836575873,0,0.8066666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,868,27339,27339,Cc1cn(C2CC(N=[N+]=[NH2+])C(COC(=O)CCCCCCCCCCCI)O2)c(=O)[nH]c1=O,1,0.946464942112486,1,CC1CNC(=O)NC1=O.N=[N+]=[NH2+].O=C(CCCCCCCCCCCI)OCCO,3,CCC,,,,0.09666666666666666,0,0.8497982754458193,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,869,27340,27340,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCCCCCCCCOc3ccccc3)O2)c(=O)[nH]c1=O,1,0.9866666666666667,1,CC(N=[N+]=[N-])C(O)COC(=O)CCCCCCCCCCOc1ccccc1,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.023333333333333334,0,0.9633333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,870,27415,27415,CCOC(C[Se]CC(OCC)OCC)OCC,1,0.58,1,,,,,,,,,,False,,,False,False,False,False,no_selected_fragment_substructure
ours_selected_subgraph,1,10,0.05,871,27487,27487,Clc1cccc(Cl)c1C1SCc2nc3ncccc3n21,1,0.6533333333333333,1,Cl.Cl.c1cnc2nc3n(c2c1)CSC3,2,c1ccccc1,,,,0.01,0,0.6433333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,872,27536,27536,Cn1cc(NC(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5ccc6cc(S(=O)(=O)O)cc(S(=O)(=O)O)c6c5)n(C)c4)n(C)c3)n(C)c2)cc1C(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3ccc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c4c3)n(C)c2)n(C)c1.[NaH],1,0.9866666666666667,1,C:C(:C:CS(=O)(=O)O)S(=O)(=O)O.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)Nc4cc(C(=O)Nc5cc(C(=O)Nc6cc(C(=O)Nc7ccc8cc(S(=O)(=O)O)cc(S(=O)(=O)O)c8c7)n(C)c6)n(C)c5)n(C)c4)cn3C)cn2C)cc1C(N)=O.[NaH],2,c1ccccc1,,,,0.83,1,0.15666666666666673,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,873,27537,27537,Cn1cc(NC(=O)Nc2cc(C(=O)Nc3ccc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c4c3)n(C)c2)cc1C(=O)Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1.[NaH],1,0.9866666666666667,1,C:C(:C:CS(=O)(=O)O)S(=O)(=O)O.Cn1cc(NC(=O)Nc2cc(C(=O)Nc3ccc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c4c3)n(C)c2)cc1C(N)=O.[NaH],2,c1ccccc1,,,,0.83,1,0.15666666666666673,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,874,27573,27573,C#[N+]CCOP(=O)(OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-])OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,1,0.9333333333333333,1,C#[N+]CCOP(=O)(OCC(O)C(C)N=[N+]=[N-])OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.04666666666666667,0,0.8866666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,875,27574,27574,C#[N+]CCOP(=O)(OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-])OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)C=CC(CC)C(C)C)CCC32)C1,1,0.95,1,C#[N+]CCOP(=O)(OCC(O)C(C)N=[N+]=[N-])OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)C=CC(CC)C(C)C)CCC32)C1,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.04666666666666667,0,0.9033333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,876,27575,27575,O=C(O)c1c(O)ccc(O)c1C(=O)Nc1ccc(C=Cc2ccc(NC(=O)c3c(O)ccc(O)c3C(=O)O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1.[NaH],1,0.8833333333333333,1,NC(=O)c1c(O)ccc(O)c1C(=O)O.O.O.O.O=C(O)c1c(O)ccc(O)c1C(=O)Nc1cccc(S(=O)(=O)O)c1.[NaH],5,C=Cc1ccccc1S,,,,0.34,0,0.5433333333333332,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,877,27581,27581,Cc1cn(C2CC(N(C)O)C(CO)O2)c(=O)[nH]c1=O,1,0.74,1,CC(C(O)CO)N(C)O,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.01,0,0.73,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,878,27584,27584,Cc1cn(C2CC3C(COC(C)(C)N3O)O2)c(=O)[nH]c1=O,1,0.76,1,CC1C(O)COC(C)(C)N1O,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.006666666666666667,0,0.7533333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,879,27599,27599,CN(C)C=NCc1ccc2c(c1)OCO2,1,0.6533333333333333,1,CN(C)C=N.OCO,1,Cc1ccccc1,,,,0.0,0,0.6533333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,880,27653,27653,CC(=O)OC12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccccc3O)C(=O)C12,1,0.62,1,CC(=O)O.O.O=C(CC(c1ccccc1)c1ccccc1)Nc1ccccc1O,3,CCC,,,,0.013333333333333334,0,0.6066666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,881,27715,27715,O=C1CCCC2=C1CC1=C(CCCC1=O)N2c1cccc2ccccc12,1,0.6033333333333334,1,C:C:C:C.O=C1CCCC2=C1CC1=C(CCCC1=O)N2,2,c1ccccc1,,,,0.01,0,0.5933333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,882,27730,27730,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)CC4)OC(C)C(C)C3=O,1,0.75,1,CC(C)(C)O.CC(O)C(C)C=O.CCCC:C:C(=O):O,1,Cc1ccccc1,,,,0.006666666666666667,0,0.7433333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,883,27799,27799,Nc1ccc(C(=O)Nc2ccc(C=Cc3ccc(NC(=O)c4ccc(N)cc4S(=O)(=O)O)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)c(S(=O)(=O)O)c1.[NaH],1,0.84,1,C:C:C(:C:CS(=O)(=O)O)NC(=O)c1ccc(N)cc1S(=O)(=O)O.Nc1ccc(C(=O)Nc2cccc(S(=O)(=O)O)c2)c(S(=O)(=O)O)c1.[NaH],10,C=CC,,,,0.49,0,0.35,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,884,27809,27809,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCCCCCCCCCOc3ccccc3)O2)c(=O)[nH]c1=O,1,0.9866666666666667,1,CC(N=[N+]=[N-])C(O)COC(=O)CCCCCCCCCCCOc1ccccc1,4,Cc1cn(C)c(=O)[nH]c1=O,,,,0.023333333333333334,0,0.9633333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,885,27810,27810,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCCCCCCCCCF)O2)c(=O)[nH]c1=O,1,0.99,1,CC1CNC(=O)NC1=O.COC(=O)CCCCCCCCCCCF.[N+]=[N-],9,NC1CCOC1,,,,0.02,0,0.97,True,,,True,False,False,True,no_theta_feasible_flip
